nlihc_id,subsidy_id,units_assist,poa_start,poa_end,contract_number,rent_to_fmr_description,subsidy_active,subsidy_info_source_id,subsidy_info_source,subsidy_info_source_date,update_dtm,program,compl_end,poa_end_prev,agency,poa_start_orig,portfolio,subsidy_info_source_property,poa_end_actual
NL000140,1,38,2005-09-01,2025-09-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,2025-09-01,,DC,2005-09-01,CDBG,,N
NL000142,1,10,1984-06-01,2024-05-01,,,Yes,,HUD - Active 202/811 Loans,10/1/2009,04SEP15:08:54:57,Sec 202/8 direct loan/elderly-handicapped,2024-05-01,,US Dept of Housing and Urban Development,1984-06-01,Section 202/811,,N
NL000142,2,10,2013-06-13,2018-06-12,DC39T792001,Between 121% & 130% FMR,Yes,800003735/DC39T792001,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 202 substantial rehabilitation,2018-06-12,,US Dept of Housing and Urban Development,2003-06-13,Section 202/811,800003735,N
NL000145,1,278,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000146,1,215,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000147,1,470,1997-01-01,2027-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2012-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1997-01-01,LIHTC,,N
NL000147,2,469,1999-02-01,2039-02-01,,,No,35365,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 221(d)(4) Mkt. Rate Mod Inc/Disp Fams,2039-02-01,,US Dept of Housing and Urban Development,1999-03-01,HUD-insured mortgage,8625,11/1/2009
NL000148,1,103,,,,,Yes,,DCHA Document,2/8/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000148,2,103,2004-07-01,2044-07-22,,,Yes,,DC/HSNGDAT,5/1/2008,04SEP15:08:54:57,DC housing production trust fund,2044-07-22,,DC,2004-07-01,DC housing production trust fund,,N
NL000148,3,104,2007-01-01,2037-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2022-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2007-01-01,LIHTC,,N
NL000150,1,193,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000151,1,29,2002-01-02,2017-01-02,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,2017-01-02,,DC,2002-01-02,Tax exempt bond,,N
NL000151,2,29,2002-01-02,2022-01-02,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,2022-01-02,,DC,2002-01-02,CDBG,,N
NL000151,3,29,2002-12-01,2042-11-01,,,Yes,98017,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 542(c) HFA Risk Sharing-Recent Comp,2042-11-01,,US Dept of Housing and Urban Development,2003-01-01,HUD-insured mortgage,7433,N
NL000151,4,29,2008-01-01,2038-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2023-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2008-01-01,LIHTC,,N
NL000152,1,48,1974-09-01,2014-09-01,,,No,44156,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 236(j)(1)/Lower Income Families,2014-09-01,12/31/2014,US Dept of Housing and Urban Development,1974-10-01,HUD-insured mortgage,10222,5/1/2014
NL000152,2,35,2016-12-01,2017-02-28,DC39M000030,Below 80% FMR,Yes,800003738/DC39M000030,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 loan management set-aside,2017-02-28,11/30/2016,US Dept of Housing and Urban Development,2005-10-01,Project-based section 8,800003738,N
NL000153,1,156,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000153,2,157,2007-01-01,2037-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2022-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2007-01-01,LIHTC,,N
NL000153,3,156,2006-12-01,2042-02-01,,,Yes,98047,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 542(c) HFA Risk Sharing-Recent Comp,2042-02-01,,US Dept of Housing and Urban Development,2007-02-01,HUD-insured mortgage,3031,N
NL000154,1,124,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000154,2,124,2004-01-01,2034-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2019-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2004-01-01,LIHTC,,N
NL000154,3,124,2004-12-01,2044-12-01,,,Yes,98030,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 542(c) HFA Risk Sharing-Recent Comp,2044-12-01,,US Dept of Housing and Urban Development,2005-01-01,HUD-insured mortgage,6048,N
NL000157,1,,,,,,Yes,,DCHA Document,4/12/2016,10OCT16:14:09:26,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000157,2,208,,,,,Yes,,DCHA Website,7/7/2010,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000157,3,30,,,,,Yes,,DCHA Document,4/12/2016,10OCT16:14:09:26,Low income housing tax credit,,,DCHA,,LIHTC,,
NL000158,1,118,,,,,Yes,,DCHA Website,7/7/2010,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000159,1,,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,McKinney Vento Act loan,,,DC,,McKinney Vento,,N
NL000159,2,13,2005-09-01,2045-09-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,2045-09-01,,DC,2005-09-01,DC housing production trust fund,,N
NL000161,1,158,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000162,1,105,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000163,1,45,1995-07-31,2000-07-31,,,Yes,,HUD/OCPD,3/31/2007,04SEP15:08:54:57,HOME,2000-07-31,,US Dept of Housing and Urban Development,1995-07-31,HOME,,N
NL000163,2,43,2005-11-01,2035-11-01,,,Yes,,HUD/LIHTC,4/30/2009,04SEP15:08:54:57,Low income housing tax credit,2020-11-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2005-11-01,LIHTC,,N
NL000163,3,43,2005-11-01,2045-11-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,2045-11-01,,DC,2005-11-01,DC housing production trust fund,,N
NL000164,1,202,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,N
NL000164,2,202,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000164,3,202,2012-12-01,2022-11-30,DC390005015,Below 80% FMR,Yes,800003739/DC390005015,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 substantial rehabilitation,2022-11-30,,US Dept of Housing and Urban Development,2001-11-01,Project-based section 8,800003739,N
NL000164,4,202,2006-01-26,2036-01-26,,,Yes,,DC/HSNGDAT,5/1/2008,04SEP15:08:54:57,Community development block grant,2036-01-26,,DC,2006-01-26,CDBG,,N
NL000166,1,214,2002-01-01,2032-01-01,,,Yes,,HUD/LIHTC,4/30/2009,04SEP15:08:54:57,Low income housing tax credit,2017-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2002-01-01,LIHTC,,N
NL000166,2,214,2002-09-01,2017-09-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,2017-09-01,,DC,2002-09-01,Tax exempt bond,,N
NL000166,3,214,2002-09-01,2022-09-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,2022-09-01,,DC,2002-09-01,CDBG,,N
NL000166,4,214,2003-03-01,2038-03-01,,,No,98029,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 542(c) HFA Risk Sharing-Recent Comp,2038-03-01,,US Dept of Housing and Urban Development,2003-04-01,HUD-insured mortgage,6830,4/23/2013
NL000169,1,,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,McKinney Vento Act loan,,,DC,,McKinney Vento,,N
NL000169,2,22,,,,,Yes,,DCHA Document,4/12/2016,10OCT16:14:09:26,Project-based vouchers,,,DCHA,,Project-based vouchers,,N
NL000169,3,21,2005-02-01,2045-02-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,2045-02-01,,DC,2005-02-01,DC housing production trust fund,,N
NL000170,1,60,2006-11-01,2026-10-31,DC390016002,Below 80% FMR,Yes,800003742/DC390016002,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 new construction,2026-10-31,,US Dept of Housing and Urban Development,1983-12-14,Project-based section 8,800003742,N
NL000170,2,60,2006-11-01,2036-11-01,,,Yes,35444,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 223(a)(7)/221(d)(4) MKT Refi/Moderate Income,2036-11-01,,US Dept of Housing and Urban Development,2006-12-01,HUD-insured mortgage,1428,N
NL000171,1,74,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000171,2,74,2005-11-04,2020-11-04,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,2020-11-04,,DC,2005-11-04,Tax exempt bond,,N
NL000171,3,74,2005-11-04,2045-11-04,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,2045-11-04,,DC,2005-11-04,DC housing production trust fund,,N
NL000171,4,74,2006-01-01,2036-01-01,,,Yes,,HUD/LIHTC,2/16/2010,04SEP15:08:54:57,Low income housing tax credit,2021-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2006-01-01,LIHTC,,N
NL000171,5,74,2005-12-01,2045-11-01,,,Yes,98042,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 542(c) HFA Risk Sharing-Recent Comp,2045-11-01,,US Dept of Housing and Urban Development,2006-01-01,HUD-insured mortgage,3625,N
NL000173,1,141,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000174,1,239,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000175,1,54,2011-05-16,2031-05-15,DC39T861001,Between 80% & 100% FMR,Yes,800003744/DC39T861001,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 202 new construction,2031-05-15,,US Dept of Housing and Urban Development,1991-05-16,Section 202/811,800003744,N
NL000175,2,54,1991-10-01,2031-09-01,,,Yes,,HUD - Active 202/811 Loans,10/8/2010,04SEP15:08:54:57,Sec 202/8 direct loan/elderly-handicapped,2031-09-01,,US Dept of Housing and Urban Development,1991-10-01,Section 202/811,,N
NL000175,3,55,2011-01-01,2046-01-01,,,Yes,11202,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 207/223(f) Pur/Refin Hsg.,2046-01-01,,US Dept of Housing and Urban Development,2010-12-10,HUD-insured mortgage,20333,N
NL000176,1,118,2006-02-01,2046-02-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,2046-02-01,,DC,2006-02-01,DC housing production trust fund,,N
NL000176,2,118,2008-01-01,2038-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2023-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2008-01-01,LIHTC,,N
NL000177,1,271,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000178,1,160,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000179,1,54,1976-12-01,2016-11-01,,,Yes,,HUD - Active Section 236 Projects,8/29/2008,04SEP15:08:54:57,Sec 236(j)(1)/Lower Income Families,2016-11-01,,US Dept of Housing and Urban Development,1976-12-01,HUD-insured mortgage,,N
NL000180,1,172,2006-01-01,2036-01-01,,,Yes,,HUD/LIHTC,2/16/2010,04SEP15:08:54:57,Low income housing tax credit,2021-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2006-01-01,LIHTC,,N
NL000181,1,290,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000183,1,,,,,,Yes,,NLIHC Value-Added,10/1/2008,04SEP15:08:54:57,Sec 202/811 capital advance,,,Other,,Section 202/811,,N
NL000183,2,15,1997-03-01,2017-02-28,MD39Q941003,Below 80% FMR,Yes,800054046/MD39Q941003,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 811 project rental assistance contract,2017-02-28,,US Dept of Housing and Urban Development,1997-03-01,Project rental assistance contract,800054046,N
NL000184,1,118,,,,,Yes,,DCHA Email,11/5/2008,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000185,1,18,,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000185,2,18,2015-09-10,2025-09-09,DC39H001009,Between 80% & 100% FMR,Yes,800003746/DC39H001009,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 housing finance agency substantial rehabilitation,2025-09-09,9/9/2015,US Dept of Housing and Urban Development,2008-06-10,Project-based section 8,800003746,N
NL000186,1,129,1970-12-01,2010-12-01,,,No,55077,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 221(d)(3) BMIR Urban Renewal/Coop Hsg,2010-12-01,,US Dept of Housing and Urban Development,1971-01-01,HUD-insured mortgage,11443,9/9/2010
NL000186,2,25,2010-09-01,2030-08-31,DC39M000026,Between 101% & 120% FMR,Yes,800003747/DC39M000026,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 loan management set-aside,2030-08-31,,US Dept of Housing and Urban Development,2007-09-01,Project-based section 8,800003747,N
NL000188,1,122,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000190,1,114,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000190,2,118,2008-01-01,2028-12-31,DC39K100004,Below 80% FMR,Yes,800025212/DC39K100004,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 property disposition moderate rehabilitation,2028-12-31,,US Dept of Housing and Urban Development,2008-01-01,Project-based section 8,800025212,N
NL000190,3,118,2009-01-01,2039-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2024-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2009-01-01,LIHTC,,N
NL000191,1,308,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000192,1,124,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000193,1,440,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000194,1,20,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000195,1,82,2014-01-01,2033-12-31,DC39M000035,Between 101% & 120% FMR,Yes,800003750/DC39M000035,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 loan management set-aside,2033-12-31,,US Dept of Housing and Urban Development,2007-08-01,Project-based section 8,800003750,N
NL000195,2,110,2010-02-01,2050-02-01,,,No,35449,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 221(d)(4) Mkt. Rate Mod Inc/Disp Fams,2050-02-01,,US Dept of Housing and Urban Development,2010-03-01,HUD-insured mortgage,26,11/19/2014
NL000195,3,110,2014-12-01,2049-12-01,,,Yes,11142,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 207/223(f) Pur/Refin Hsg.,2049-12-01,,,,HUD-insured mortgage,26,N
NL000196,1,121,2005-02-01,2013-10-31,DC390001016,Between 101% & 120% FMR,No,800003751/DC390001016,HUD/Multifamily Assistance and Section 8 Contracts,10/2/2014,31AUG15:18:10:28,Sec 8 new construction,2013-10-31,,US Dept of Housing and Urban Development,2005-02-01,Project-based section 8,800003751,U
NL000197,1,392,2002-01-01,2032-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2017-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2002-01-01,LIHTC,,N
NL000199,1,124,,,,,No,,Washington Business Journal,4/14/2009,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,U
NL000199,2,124,,,,,No,,Washington Business Journal,4/14/2009,04SEP15:08:54:57,Tax exempt bond,,,Other,,Tax exempt bond,,U
NL000200,1,,,,,,Yes,,NLIHC Value-Added,10/1/2008,04SEP15:08:54:57,Sec 202/811 capital advance,,,Other,,Section 202/811,,N
NL000200,2,7,2016-06-01,2017-05-31,DC39Q971001,Between 80% & 100% FMR,Yes,800054053/DC39Q971001,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 811 project rental assistance contract,2017-05-31,5/31/2016,US Dept of Housing and Urban Development,2001-04-01,Project rental assistance contract,800054053,N
NL000202,1,410,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000202,2,409,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,HOME,,,DC,,HOME,,N
NL000202,3,569,,,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,N
NL000202,4,409,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000202,5,569,1974-08-01,2014-07-01,,,Yes,,HUD - Active Section 236 Projects,8/29/2008,04SEP15:08:54:57,Sec 236(j)(1)/Lower Income Families,2014-07-01,,US Dept of Housing and Urban Development,1974-08-01,HUD-insured mortgage,,N
NL000202,6,320,2007-10-01,2027-09-30,DC39L000015,Below 80% FMR,Yes,800003753/DC39L000015,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 loan management set-aside,2027-09-30,,US Dept of Housing and Urban Development,2007-10-01,Project-based section 8,800003753,N
NL000202,7,410,2010-06-01,2045-06-01,,,No,11200,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 207/223(f) Pur/Refin Hsg.,2045-06-01,,US Dept of Housing and Urban Development,2010-07-01,HUD-insured mortgage,19020,6/30/2016
NL000204,1,34,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000204,2,35,2002-01-01,2032-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2017-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2002-01-01,LIHTC,,N
NL000204,3,34,2002-11-01,2017-11-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,2017-11-01,,DC,2002-11-01,Tax exempt bond,,N
NL000204,4,34,2002-11-01,2022-11-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,2022-11-01,,DC,2002-11-01,CDBG,,N
NL000204,5,34,2002-12-01,2037-10-01,,,Yes,98025,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 542(c) HFA Risk Sharing-Existing,2037-10-01,,US Dept of Housing and Urban Development,2003-01-01,HUD-insured mortgage,7026,N
NL000205,1,65,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000206,1,30,2013-06-01,2017-05-31,DC39K100006,Below 80% FMR,Yes,800024118/DC39K100006,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 property disposition moderate rehabilitation,2017-05-31,,US Dept of Housing and Urban Development,2005-06-01,Project-based section 8,800024118,N
NL000208,1,302,2005-10-01,2032-09-01,,,No,35441,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 223(a)(7)/221(d)(4) MKT Refi/Moderate Income,2032-09-01,10/31/2011,US Dept of Housing and Urban Development,2005-11-01,HUD-insured mortgage,2430,10/31/2011
NL000208,2,302,2014-10-02,2015-10-01,DC398023002,Between 80% & 100% FMR,Yes,800003755/DC398023002,HUD/Multifamily Assistance and Section 8 Contracts,4/1/2016,05APR16:19:50:40,Sec 8 new construction,2015-10-01,,US Dept of Housing and Urban Development,2007-10-02,Project-based section 8,800003755,N
NL000208,3,302,2011-11-01,2032-11-01,,,Yes,35477,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 223(a)(7)/221(d)(4) MKT Refi/Moderate Income,2032-11-01,,,,HUD-insured mortgage,2430,N
NL000209,1,94,1996-01-01,2026-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2011-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1996-01-01,LIHTC,,N
NL000211,1,6,2006-03-02,2046-03-02,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,2046-03-02,,DC,2006-03-02,DC housing production trust fund,,N
NL000215,1,,,,,,Yes,,NLIHC Value-Added,10/1/2008,04SEP15:08:54:57,Sec 202/811 capital advance,,,Other,,Section 202/811,,N
NL000215,2,69,2004-09-01,2044-09-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,2044-09-01,,DC,2004-09-01,DC housing production trust fund,,N
NL000215,3,68,2017-02-01,2018-01-31,DC39S001001,Below 80% FMR,Yes,800213311/DC39S001001,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 202 project rental assistance contract,2018-01-31,1/31/2017,US Dept of Housing and Urban Development,2005-02-01,Project rental assistance contract,800213311,N
NL000216,1,162,1980-05-01,2020-05-01,,,Yes,44220,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 236(j)(1)/Lower Income Families,2020-05-01,,US Dept of Housing and Urban Development,1980-06-01,HUD-insured mortgage,9621,N
NL000216,2,48,2014-09-01,2019-08-31,DC39M000071,Below 80% FMR,Yes,800003758/DC39M000071,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 loan management set-aside,2019-08-31,,US Dept of Housing and Urban Development,2004-09-01,Project-based section 8,800003758,N
NL000217,1,145,1979-07-01,2019-07-01,,,Yes,44221,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 236(j)(1)/Lower Income Families,2019-07-01,,US Dept of Housing and Urban Development,1979-08-01,HUD-insured mortgage,9624,N
NL000217,2,46,2014-11-30,2019-11-29,DC39M000072,Below 80% FMR,Yes,800003759/DC39M000072,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 loan management set-aside,2019-11-29,,US Dept of Housing and Urban Development,2005-08-31,Project-based section 8,800003759,N
NL000218,1,51,1982-07-01,2022-07-01,,,No,35230,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 221(d)(3) Mkt. Rate Moderate Inc/Disp Fams,2022-07-01,,US Dept of Housing and Urban Development,1982-08-01,HUD-insured mortgage,9420,9/25/2014
NL000218,2,50,2014-09-08,2034-09-07,DC39A001002,Between 101% & 120% FMR,Yes,800003761/DC39A001002,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 substantial rehabilitation,2034-09-07,,US Dept of Housing and Urban Development,2006-11-01,Project-based section 8,800003761,N
NL000219,1,13,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000220,1,,,,,,Yes,,NLIHC Value-Added,10/1/2008,04SEP15:08:54:57,Sec 202/811 capital advance,,,Other,,Section 202/811,,N
NL000220,2,25,2016-08-01,2017-07-31,DC39Q891001,Below 80% FMR,Yes,800003701/DC39Q891001,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 811 project rental assistance contract,2017-07-31,7/31/2016,US Dept of Housing and Urban Development,1994-08-01,Project rental assistance contract,800003701,N
NL000221,1,30,,,,,Yes,,DCHA Document,10/1/2008,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000221,2,227,2005-05-01,2025-05-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,2025-05-01,,DC,2005-05-01,CDBG,,N
NL000221,3,226,2006-01-01,2036-01-01,,,Yes,,HUD/LIHTC,2/16/2010,04SEP15:08:54:57,Low income housing tax credit,2021-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2006-01-01,LIHTC,,N
NL000221,4,226,2006-08-01,2046-08-01,,,No,35432,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 221(d)(4) Mkt. Rate Mod Inc/Disp Fams,2046-08-01,,US Dept of Housing and Urban Development,2006-09-01,HUD-insured mortgage,3028,9/25/2013
NL000221,5,226,2013-10-01,2053-10-01,,,Yes,35517,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 223(a)(7)/221(d)(4) MKT Refi/Moderate Income,2053-10-01,,,,HUD-insured mortgage,3028,N
NL000222,1,261,2016-10-01,2017-09-30,DC39L000007,Below 80% FMR,Yes,800003764/DC39L000007,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 loan management set-aside,2017-09-30,9/30/2016,US Dept of Housing and Urban Development,2008-10-01,Project-based section 8,800003764,N
